event_id,user_id,event_time,event_type,channel,product_id
19917,2851,2024-02-20 13:01:00,content_view,app,2
81231,11705,2024-02-20 13:04:00,content_view,app,3
19145,2728,2024-02-20 13:11:00,content_view,app,4
81232,11705,2024-02-20 13:43:00,product_detail,app,3
38822,5614,2024-02-20 14:00:00,register,app,
26044,3761,2024-02-20 14:00:00,app_visit,app,
32259,4669,2024-02-20 14:00:00,register,app,
57118,8205,2024-02-20 14:00:00,app_visit,app,
26045,3761,2024-02-20 14:05:00,content_view,app,4
65135,9341,2024-02-20 15:00:00,app_visit,app,
67565,9690,2024-02-20 15:00:00,app_visit,app,
14976,2164,2024-02-20 15:00:00,app_visit,app,
53701,7724,2024-02-20 15:00:00,app_visit,app,
25499,3672,2024-02-20 15:00:00,register,app,
8202,1172,2024-02-20 15:00:00,register,app,
35850,5201,2024-02-20 16:00:00,app_visit,app,
48518,6983,2024-02-20 16:00:00,app_visit,app,
19248,2745,2024-02-20 16:00:00,register,app,
49886,7179,2024-02-20 16:00:00,register,app,
81759,11773,2024-02-20 16:00:00,register,app,
35851,5201,2024-02-20 16:13:00,content_view,app,3
7311,1045,2024-02-20 17:00:00,register,app,
71243,10228,2024-02-20 17:00:00,app_visit,app,
71244,10228,2024-02-20 17:05:00,content_view,app,4
82005,11816,2024-02-20 18:00:00,app_visit,app,
57601,8282,2024-02-20 18:00:00,register,app,
61413,8823,2024-02-20 18:00:00,register,app,
34948,5070,2024-02-20 18:00:00,register,app,
57397,8255,2024-02-20 19:00:00,app_visit,app,
66736,9576,2024-02-20 19:00:00,register,app,
57830,8319,2024-02-20 19:00:00,app_visit,app,
26907,3883,2024-02-20 19:00:00,register,app,
73076,10505,2024-02-20 19:00:00,register,app,
78509,11295,2024-02-20 19:00:00,app_visit,app,
64213,9218,2024-02-20 19:00:00,app_visit,app,
3392,488,2024-02-20 19:00:00,register,app,
77271,11104,2024-02-20 19:00:00,app_visit,app,
30220,4363,2024-02-20 19:00:00,app_visit,app,
77272,11104,2024-02-20 19:06:00,content_view,app,8
78061,11222,2024-02-20 20:00:00,app_visit,app,
44030,6357,2024-02-20 20:00:00,app_visit,app,
7879,1127,2024-02-20 20:00:00,register,app,
44031,6357,2024-02-20 20:17:00,content_view,app,8
78062,11222,2024-02-20 20:19:00,content_view,app,4
44032,6357,2024-02-20 20:24:00,product_detail,app,8
23118,3345,2024-02-20 21:00:00,register,app,
39588,5716,2024-02-20 21:00:00,register,app,
4069,593,2024-02-20 21:00:00,app_visit,app,
71746,10302,2024-02-20 21:00:00,register,app,
31542,4552,2024-02-20 21:00:00,app_visit,app,
31543,4552,2024-02-20 21:02:00,content_view,app,3
4070,593,2024-02-20 21:19:00,content_view,app,7
31544,4552,2024-02-20 21:29:00,product_detail,app,3
67195,9638,2024-02-20 22:00:00,app_visit,app,
10791,1537,2024-02-20 22:00:00,app_visit,app,
25783,3718,2024-02-20 22:00:00,app_visit,app,
17991,2579,2024-02-20 22:00:00,register,app,
70004,10042,2024-02-20 22:00:00,app_visit,app,
67196,9638,2024-02-20 22:02:00,content_view,app,2
10792,1537,2024-02-20 22:19:00,content_view,app,2
67197,9638,2024-02-20 22:47:00,product_detail,app,2
32001,4624,2024-02-21 07:00:00,app_visit,app,
16869,2432,2024-02-21 07:00:00,register,app,
9870,1409,2024-02-21 07:00:00,register,app,
49381,7105,2024-02-21 07:00:00,app_visit,app,
44885,6481,2024-02-21 07:00:00,register,app,
46111,6648,2024-02-21 07:00:00,app_visit,app,
46112,6648,2024-02-21 07:01:00,content_view,app,4
32002,4624,2024-02-21 07:09:00,content_view,app,4
46113,6648,2024-02-21 07:47:00,product_detail,app,4
80932,11658,2024-02-21 08:00:00,app_visit,app,
17467,2508,2024-02-21 08:00:00,register,app,
29278,4223,2024-02-21 08:00:00,app_visit,app,
50563,7275,2024-02-21 08:00:00,register,app,
64056,9199,2024-02-21 08:00:00,register,app,
7019,999,2024-02-21 08:00:00,register,app,
25667,3703,2024-02-21 08:00:00,app_visit,app,
29279,4223,2024-02-21 08:18:00,content_view,app,1
59540,8568,2024-02-21 09:00:00,register,app,
8773,1249,2024-02-21 09:00:00,app_visit,app,
19075,2721,2024-02-21 09:00:00,app_visit,app,
8774,1249,2024-02-21 09:11:00,content_view,app,4
49262,7092,2024-02-21 10:00:00,app_visit,app,
63187,9083,2024-02-21 10:00:00,account_open,app,
10245,1458,2024-02-21 10:00:00,app_visit,app,
58373,8391,2024-02-21 10:00:00,account_open,app,
79367,11422,2024-02-21 10:00:00,account_open,app,
8674,1233,2024-02-21 10:00:00,register,app,
12088,1732,2024-02-21 10:00:00,app_visit,app,
35885,5204,2024-02-21 10:00:00,account_open,app,
57119,8205,2024-02-21 10:00:00,app_visit,app,
63461,9116,2024-02-21 10:00:00,account_open,app,
17501,2514,2024-02-21 10:00:00,account_open,app,
1490,218,2024-02-21 10:00:00,account_open,app,
42946,6197,2024-02-21 10:00:00,account_open,app,
20424,2937,2024-02-21 10:00:00,register,app,
27807,4012,2024-02-21 10:00:00,account_open,app,
1663,242,2024-02-21 10:00:00,account_open,app,
16973,2446,2024-02-21 10:00:00,account_open,app,
56215,8084,2024-02-21 10:00:00,account_open,app,
77030,11073,2024-02-21 10:00:00,account_open,app,
47095,6791,2024-02-21 10:00:00,account_open,app,
67690,9709,2024-02-21 10:00:00,account_open,app,
4803,694,2024-02-21 10:00:00,app_visit,app,
71227,10226,2024-02-21 10:00:00,account_open,app,
14121,2042,2024-02-21 10:00:00,app_visit,app,
71842,10315,2024-02-21 10:00:00,account_open,app,
56957,8180,2024-02-21 10:00:00,account_open,app,
53198,7656,2024-02-21 10:00:00,app_visit,app,
63362,9103,2024-02-21 10:00:00,account_open,app,
78291,11258,2024-02-21 10:00:00,register,app,
53199,7656,2024-02-21 10:09:00,content_view,app,3
57120,8205,2024-02-21 10:12:00,content_view,app,7
10246,1458,2024-02-21 10:19:00,content_view,app,1
53200,7656,2024-02-21 10:24:00,product_detail,app,3
57121,8205,2024-02-21 10:42:00,product_detail,app,7
69923,10030,2024-02-21 11:00:00,app_visit,app,
78959,11363,2024-02-21 11:00:00,register,app,
48670,7006,2024-02-21 11:00:00,register,app,
21478,3092,2024-02-21 11:00:00,app_visit,app,
37975,5501,2024-02-21 11:00:00,register,app,
21479,3092,2024-02-21 11:15:00,content_view,app,4
21480,3092,2024-02-21 11:29:00,product_detail,app,4
1449,212,2024-02-21 12:00:00,register,app,
31378,4535,2024-02-21 12:00:00,app_visit,app,
60218,8662,2024-02-21 12:00:00,app_visit,app,
72996,10495,2024-02-21 12:00:00,app_visit,app,
60219,8662,2024-02-21 12:05:00,content_view,app,2
31379,4535,2024-02-21 12:17:00,content_view,app,4
72997,10495,2024-02-21 12:18:00,content_view,app,3
60220,8662,2024-02-21 12:32:00,product_detail,app,2
31380,4535,2024-02-21 12:47:00,product_detail,app,4
62611,9002,2024-02-21 13:00:00,app_visit,app,
23550,3405,2024-02-21 13:00:00,app_visit,app,
14738,2136,2024-02-21 13:00:00,app_visit,app,
155,24,2024-02-21 13:00:00,app_visit,app,
156,24,2024-02-21 13:16:00,content_view,app,2
157,24,2024-02-21 13:32:00,product_detail,app,2
3266,466,2024-02-21 14:00:00,register,app,
19723,2819,2024-02-21 14:00:00,app_visit,app,
36437,5279,2024-02-21 14:00:00,app_visit,app,
37132,5379,2024-02-21 14:00:00,register,app,
82896,11942,2024-02-21 14:00:00,app_visit,app,
76375,10979,2024-02-21 14:00:00,app_visit,app,
61285,8804,2024-02-21 14:00:00,app_visit,app,
36438,5279,2024-02-21 14:05:00,content_view,app,2
19724,2819,2024-02-21 14:19:00,content_view,app,7
36439,5279,2024-02-21 14:27:00,product_detail,app,2
19725,2819,2024-02-21 14:36:00,product_detail,app,7
51436,7394,2024-02-21 15:00:00,app_visit,app,
31880,4604,2024-02-21 15:00:00,app_visit,app,
82421,11882,2024-02-21 15:00:00,register,app,
11741,1685,2024-02-21 15:00:00,app_visit,app,
25518,3675,2024-02-21 15:00:00,app_visit,app,
11742,1685,2024-02-21 15:08:00,content_view,app,5
82366,11873,2024-02-21 16:00:00,register,app,
44382,6405,2024-02-21 16:00:00,register,app,
83034,11961,2024-02-21 16:00:00,register,app,
77964,11208,2024-02-21 16:00:00,app_visit,app,
23390,3382,2024-02-21 16:00:00,app_visit,app,
79495,11444,2024-02-21 16:00:00,app_visit,app,
66624,9554,2024-02-21 16:00:00,app_visit,app,
18129,2598,2024-02-21 16:00:00,register,app,
77965,11208,2024-02-21 16:05:00,content_view,app,1
79496,11444,2024-02-21 16:06:00,content_view,app,6
77966,11208,2024-02-21 16:38:00,product_detail,app,1
63253,9092,2024-02-21 17:00:00,register,app,
72995,10495,2024-02-21 17:00:00,register,app,
30918,4467,2024-02-21 17:00:00,register,app,
79809,11491,2024-02-21 17:00:00,app_visit,app,
44889,6481,2024-02-21 17:00:00,app_visit,app,
79810,11491,2024-02-21 17:15:00,content_view,app,2
23366,3379,2024-02-21 18:00:00,register,app,
17245,2481,2024-02-21 18:00:00,app_visit,app,
35055,5087,2024-02-21 18:00:00,app_visit,app,
44887,6481,2024-02-21 18:00:00,app_visit,app,
68194,9778,2024-02-21 18:00:00,register,app,
21621,3116,2024-02-21 18:00:00,app_visit,app,
79411,11429,2024-02-21 18:00:00,app_visit,app,
40483,5841,2024-02-21 18:00:00,app_visit,app,
30151,4356,2024-02-21 18:00:00,app_visit,app,
58330,8386,2024-02-21 18:00:00,app_visit,app,
81728,11769,2024-02-21 18:00:00,register,app,
30152,4356,2024-02-21 18:05:00,content_view,app,5
40484,5841,2024-02-21 18:05:00,content_view,app,4
79412,11429,2024-02-21 18:09:00,content_view,app,6
44888,6481,2024-02-21 18:13:00,content_view,app,4
35056,5087,2024-02-21 18:14:00,content_view,app,4
30153,4356,2024-02-21 18:24:00,product_detail,app,5
79413,11429,2024-02-21 18:34:00,product_detail,app,6
40485,5841,2024-02-21 18:39:00,product_detail,app,4
26223,3786,2024-02-21 19:00:00,app_visit,app,
46437,6693,2024-02-21 19:00:00,app_visit,app,
70553,10120,2024-02-21 19:00:00,register,app,
74890,10773,2024-02-21 19:00:00,app_visit,app,
52081,7491,2024-02-21 19:00:00,app_visit,app,
22138,3193,2024-02-21 19:00:00,app_visit,app,
15398,2220,2024-02-21 19:00:00,register,app,
46438,6693,2024-02-21 19:04:00,content_view,app,4
74891,10773,2024-02-21 19:16:00,content_view,app,3
74892,10773,2024-02-21 19:38:00,product_detail,app,3
61040,8767,2024-02-21 20:00:00,app_visit,app,
8771,1249,2024-02-21 20:00:00,register,app,
1723,250,2024-02-21 20:00:00,register,app,
41098,5942,2024-02-21 20:00:00,app_visit,app,
5337,766,2024-02-21 21:00:00,register,app,
4552,663,2024-02-21 21:00:00,app_visit,app,
50882,7321,2024-02-21 21:00:00,register,app,
35922,5208,2024-02-21 22:00:00,register,app,
50034,7202,2024-02-21 22:00:00,app_visit,app,
75302,10830,2024-02-21 22:00:00,app_visit,app,
25533,3678,2024-02-21 22:00:00,register,app,
6902,983,2024-02-21 22:00:00,app_visit,app,
16286,2343,2024-02-21 22:00:00,app_visit,app,
30228,4365,2024-02-21 22:00:00,register,app,
25362,3653,2024-02-21 22:00:00,app_visit,app,
45349,6540,2024-02-21 22:00:00,app_visit,app,
6903,983,2024-02-21 22:04:00,content_view,app,1
50035,7202,2024-02-21 22:08:00,content_view,app,6
50036,7202,2024-02-21 22:29:00,product_detail,app,6
77858,11188,2024-02-22 07:00:00,app_visit,app,
43196,6235,2024-02-22 07:00:00,app_visit,app,
57752,8310,2024-02-22 07:00:00,app_visit,app,
53014,7634,2024-02-22 07:00:00,app_visit,app,
41578,6008,2024-02-22 07:00:00,app_visit,app,
71700,10297,2024-02-22 07:00:00,app_visit,app,
53015,7634,2024-02-22 07:06:00,content_view,app,2
71701,10297,2024-02-22 07:09:00,content_view,app,7
41579,6008,2024-02-22 07:12:00,content_view,app,1
43197,6235,2024-02-22 07:17:00,content_view,app,5
71702,10297,2024-02-22 07:21:00,product_detail,app,7
53016,7634,2024-02-22 07:24:00,product_detail,app,2
41580,6008,2024-02-22 07:26:00,product_detail,app,1
43198,6235,2024-02-22 07:41:00,product_detail,app,5
64589,9265,2024-02-22 08:00:00,app_visit,app,
24372,3519,2024-02-22 08:00:00,app_visit,app,
31689,4573,2024-02-22 08:00:00,app_visit,app,
24373,3519,2024-02-22 08:10:00,content_view,app,6
24374,3519,2024-02-22 08:46:00,product_detail,app,6
21648,3122,2024-02-22 09:00:00,app_visit,app,
68629,9840,2024-02-22 10:00:00,app_visit,app,
71697,10297,2024-02-22 10:00:00,account_open,app,
72819,10470,2024-02-22 10:00:00,register,app,
42832,6184,2024-02-22 10:00:00,account_open,app,
20727,2989,2024-02-22 10:00:00,account_open,app,
37232,5392,2024-02-22 10:00:00,register,app,
30363,4379,2024-02-22 10:00:00,register,app,
14772,2139,2024-02-22 10:00:00,app_visit,app,
18401,2634,2024-02-22 10:00:00,register,app,
37820,5474,2024-02-22 10:00:00,account_open,app,
47769,6877,2024-02-22 10:00:00,register,app,
56560,8133,2024-02-22 10:00:00,register,app,
7880,1127,2024-02-22 10:00:00,account_open,app,
34325,4969,2024-02-22 10:00:00,account_open,app,
44771,6464,2024-02-22 10:00:00,app_visit,app,
4720,683,2024-02-22 10:00:00,account_open,app,
42688,6170,2024-02-22 10:00:00,app_visit,app,
5511,790,2024-02-22 10:00:00,app_visit,app,
72933,10484,2024-02-22 10:00:00,app_visit,app,
16870,2432,2024-02-22 10:00:00,account_open,app,
20254,2910,2024-02-22 10:00:00,app_visit,app,
44977,6492,2024-02-22 10:00:00,account_open,app,
5512,790,2024-02-22 10:05:00,content_view,app,4
42689,6170,2024-02-22 10:09:00,content_view,app,2
42690,6170,2024-02-22 10:22:00,product_detail,app,2
5513,790,2024-02-22 10:36:00,product_detail,app,4
49390,7106,2024-02-22 11:00:00,app_visit,app,
22947,3318,2024-02-22 11:00:00,register,app,
49889,7180,2024-02-22 11:00:00,app_visit,app,
62590,9001,2024-02-22 11:00:00,app_visit,app,
60207,8661,2024-02-22 11:00:00,app_visit,app,
13387,1925,2024-02-22 11:00:00,register,app,
63466,9116,2024-02-22 11:00:00,app_visit,app,
60208,8661,2024-02-22 11:05:00,content_view,app,7
63467,9116,2024-02-22 11:16:00,content_view,app,1
62591,9001,2024-02-22 11:18:00,content_view,app,4
49391,7106,2024-02-22 11:19:00,content_view,app,2
62592,9001,2024-02-22 11:25:00,product_detail,app,4
49392,7106,2024-02-22 11:49:00,product_detail,app,2
56997,8187,2024-02-22 12:00:00,app_visit,app,
33373,4822,2024-02-22 12:00:00,app_visit,app,
25329,3649,2024-02-22 12:00:00,register,app,
48671,7006,2024-02-22 12:00:00,app_visit,app,
48672,7006,2024-02-22 12:03:00,content_view,app,4
56998,8187,2024-02-22 12:04:00,content_view,app,5
33374,4822,2024-02-22 12:17:00,content_view,app,2
48673,7006,2024-02-22 12:23:00,product_detail,app,4
56999,8187,2024-02-22 12:45:00,product_detail,app,5
33375,4822,2024-02-22 12:46:00,product_detail,app,2
65288,9362,2024-02-22 13:00:00,app_visit,app,
82814,11934,2024-02-22 13:00:00,app_visit,app,
23437,3390,2024-02-22 13:00:00,app_visit,app,
60993,8762,2024-02-22 13:00:00,app_visit,app,
73769,10616,2024-02-22 13:00:00,register,app,
9131,1312,2024-02-22 13:00:00,register,app,
6781,968,2024-02-22 13:00:00,app_visit,app,
23438,3390,2024-02-22 13:01:00,content_view,app,6
60994,8762,2024-02-22 13:03:00,content_view,app,8
78695,11326,2024-02-22 14:00:00,register,app,
53784,7740,2024-02-22 14:00:00,app_visit,app,
436,65,2024-02-22 14:00:00,register,app,
34949,5070,2024-02-22 14:00:00,app_visit,app,
53785,7740,2024-02-22 14:19:00,content_view,app,1
33152,4795,2024-02-22 15:00:00,app_visit,app,
19007,2712,2024-02-22 15:00:00,app_visit,app,
31381,4535,2024-02-22 15:00:00,app_visit,app,
79176,11393,2024-02-22 15:00:00,register,app,
26760,3859,2024-02-22 15:00:00,app_visit,app,
26761,3859,2024-02-22 15:14:00,content_view,app,6
45807,6603,2024-02-22 16:00:00,app_visit,app,
29098,4199,2024-02-22 16:00:00,register,app,
57486,8268,2024-02-22 16:00:00,app_visit,app,
25437,3664,2024-02-22 16:00:00,app_visit,app,
75862,10913,2024-02-22 16:00:00,app_visit,app,
16408,2361,2024-02-22 16:00:00,app_visit,app,
3444,496,2024-02-22 16:00:00,app_visit,app,
39241,5669,2024-02-22 16:00:00,app_visit,app,
25438,3664,2024-02-22 16:08:00,content_view,app,6
3445,496,2024-02-22 16:10:00,content_view,app,2
3446,496,2024-02-22 16:29:00,product_detail,app,2
18909,2700,2024-02-22 17:00:00,app_visit,app,
20584,2961,2024-02-22 17:00:00,app_visit,app,
68630,9840,2024-02-22 17:00:00,app_visit,app,
80720,11622,2024-02-22 17:00:00,register,app,
46537,6706,2024-02-22 17:00:00,register,app,
74625,10739,2024-02-22 17:00:00,register,app,
21902,3158,2024-02-22 17:00:00,register,app,
47997,6912,2024-02-22 17:00:00,app_visit,app,
10363,1474,2024-02-22 17:00:00,app_visit,app,
68631,9840,2024-02-22 17:03:00,content_view,app,1
68632,9840,2024-02-22 17:44:00,product_detail,app,1
42485,6145,2024-02-22 18:00:00,app_visit,app,
15746,2270,2024-02-22 18:00:00,register,app,
62770,9026,2024-02-22 18:00:00,app_visit,app,
5510,790,2024-02-22 18:00:00,app_visit,app,
72025,10346,2024-02-22 18:00:00,register,app,
32182,4659,2024-02-22 18:00:00,app_visit,app,
49465,7118,2024-02-22 18:00:00,register,app,
16898,2434,2024-02-22 18:00:00,app_visit,app,
38348,5559,2024-02-22 18:00:00,app_visit,app,
80815,11638,2024-02-22 18:00:00,app_visit,app,
42486,6145,2024-02-22 18:03:00,content_view,app,7
38349,5559,2024-02-22 18:13:00,content_view,app,1
16899,2434,2024-02-22 18:15:00,content_view,app,2
62771,9026,2024-02-22 18:16:00,content_view,app,6
16900,2434,2024-02-22 18:24:00,product_detail,app,2
38350,5559,2024-02-22 18:30:00,product_detail,app,1
62772,9026,2024-02-22 18:46:00,product_detail,app,6
66246,9496,2024-02-22 19:00:00,register,app,
11522,1648,2024-02-22 19:00:00,register,app,
24194,3490,2024-02-22 19:00:00,register,app,
54279,7809,2024-02-22 19:00:00,app_visit,app,
61041,8767,2024-02-22 19:00:00,app_visit,app,
65465,9388,2024-02-22 19:00:00,register,app,
39124,5653,2024-02-22 19:00:00,register,app,
38046,5510,2024-02-22 19:00:00,app_visit,app,
33780,4891,2024-02-22 19:00:00,app_visit,app,
80131,11535,2024-02-22 19:00:00,app_visit,app,
80132,11535,2024-02-22 19:04:00,content_view,app,6
33781,4891,2024-02-22 19:06:00,content_view,app,8
8429,1202,2024-02-22 20:00:00,register,app,
3062,436,2024-02-22 20:00:00,register,app,
44890,6481,2024-02-22 20:00:00,app_visit,app,
64993,9321,2024-02-22 20:00:00,app_visit,app,
47725,6872,2024-02-22 20:00:00,register,app,
44891,6481,2024-02-22 20:03:00,content_view,app,3
64994,9321,2024-02-22 20:16:00,content_view,app,2
64995,9321,2024-02-22 20:27:00,product_detail,app,2
67888,9738,2024-02-22 21:00:00,register,app,
70913,10180,2024-02-22 22:00:00,app_visit,app,
81281,11714,2024-02-22 22:00:00,app_visit,app,
481,72,2024-02-22 22:00:00,app_visit,app,
52642,7579,2024-02-22 22:00:00,app_visit,app,
77273,11104,2024-02-22 22:00:00,app_visit,app,
5508,790,2024-02-22 22:00:00,register,app,
44983,6492,2024-02-22 22:00:00,app_visit,app,
52643,7579,2024-02-22 22:12:00,content_view,app,3
482,72,2024-02-22 22:13:00,content_view,app,6
483,72,2024-02-22 22:38:00,product_detail,app,6
17932,2568,2024-02-23 07:00:00,register,app,
34422,4985,2024-02-23 07:00:00,app_visit,app,
70355,10096,2024-02-23 07:00:00,register,app,
11912,1712,2024-02-23 07:00:00,register,app,
12785,1830,2024-02-23 08:00:00,app_visit,app,
82768,11924,2024-02-23 08:00:00,app_visit,app,
79195,11395,2024-02-23 08:00:00,app_visit,app,
25658,3699,2024-02-23 08:00:00,app_visit,app,
48647,7003,2024-02-23 08:00:00,register,app,
52019,7482,2024-02-23 08:00:00,app_visit,app,
15655,2257,2024-02-23 08:00:00,app_visit,app,
25659,3699,2024-02-23 08:14:00,content_view,app,3
76358,10976,2024-02-23 09:00:00,app_visit,app,
26190,3784,2024-02-23 09:00:00,register,app,
28474,4113,2024-02-23 09:00:00,register,app,
76133,10945,2024-02-23 09:00:00,app_visit,app,
64712,9280,2024-02-23 09:00:00,register,app,
49135,7071,2024-02-23 10:00:00,account_open,app,
36150,5236,2024-02-23 10:00:00,app_visit,app,
39386,5690,2024-02-23 10:00:00,register,app,
56996,8187,2024-02-23 10:00:00,account_open,app,
43339,6251,2024-02-23 10:00:00,account_open,app,
80903,11654,2024-02-23 10:00:00,account_open,app,
47726,6872,2024-02-23 10:00:00,account_open,app,
30760,4445,2024-02-23 10:00:00,account_open,app,
51276,7373,2024-02-23 10:00:00,register,app,
12871,1842,2024-02-23 10:00:00,account_open,app,
69815,10014,2024-02-23 10:00:00,account_open,app,
23821,3439,2024-02-23 10:00:00,account_open,app,
63876,9167,2024-02-23 10:00:00,register,app,
82956,11950,2024-02-23 10:00:00,register,app,
29241,4219,2024-02-23 10:00:00,account_open,app,
7312,1045,2024-02-23 10:00:00,account_open,app,
52864,7610,2024-02-23 10:00:00,app_visit,app,
7601,1086,2024-02-23 11:00:00,register,app,
6817,975,2024-02-23 11:00:00,register,app,
70041,10047,2024-02-23 11:00:00,app_visit,app,
45328,6538,2024-02-23 11:00:00,app_visit,app,
64067,9201,2024-02-23 11:00:00,app_visit,app,
51768,7450,2024-02-23 11:00:00,register,app,
40168,5797,2024-02-23 11:00:00,app_visit,app,
1784,263,2024-02-23 11:00:00,app_visit,app,
1785,263,2024-02-23 11:04:00,content_view,app,2
64068,9201,2024-02-23 11:10:00,content_view,app,1
65303,9365,2024-02-23 12:00:00,register,app,
63905,9175,2024-02-23 12:00:00,register,app,
61003,8764,2024-02-23 13:00:00,app_visit,app,
61042,8767,2024-02-23 13:00:00,app_visit,app,
61043,8767,2024-02-23 13:09:00,content_view,app,4
61044,8767,2024-02-23 13:32:00,product_detail,app,4
75348,10839,2024-02-23 14:00:00,app_visit,app,
39630,5723,2024-02-23 14:00:00,app_visit,app,
10109,1441,2024-02-23 14:00:00,app_visit,app,
39631,5723,2024-02-23 14:08:00,content_view,app,3
3353,478,2024-02-23 15:00:00,register,app,
55704,8016,2024-02-23 15:00:00,register,app,
62637,9005,2024-02-23 15:00:00,app_visit,app,
75824,10906,2024-02-23 15:00:00,register,app,
60049,8637,2024-02-23 15:00:00,app_visit,app,
18294,2618,2024-02-23 15:00:00,app_visit,app,
62638,9005,2024-02-23 15:03:00,content_view,app,3
60050,8637,2024-02-23 15:05:00,content_view,app,7
18295,2618,2024-02-23 15:09:00,content_view,app,6
62639,9005,2024-02-23 15:31:00,product_detail,app,3
4980,715,2024-02-23 16:00:00,register,app,
10191,1451,2024-02-23 16:00:00,app_visit,app,
23413,3387,2024-02-23 16:00:00,register,app,
24137,3480,2024-02-23 16:00:00,register,app,
27533,3974,2024-02-23 16:00:00,register,app,
62520,8992,2024-02-23 16:00:00,register,app,
74429,10712,2024-02-23 16:00:00,register,app,
10192,1451,2024-02-23 16:01:00,content_view,app,3
50829,7310,2024-02-23 17:00:00,app_visit,app,
19150,2729,2024-02-23 17:00:00,app_visit,app,
1114,162,2024-02-23 17:00:00,register,app,
69380,9948,2024-02-23 17:00:00,app_visit,app,
64011,9190,2024-02-23 17:00:00,app_visit,app,
32098,4639,2024-02-23 17:00:00,register,app,
69381,9948,2024-02-23 17:04:00,content_view,app,4
61326,8811,2024-02-23 18:00:00,register,app,
8562,1218,2024-02-23 18:00:00,app_visit,app,
80173,11542,2024-02-23 18:00:00,register,app,
46166,6656,2024-02-23 18:00:00,register,app,
71245,10228,2024-02-23 18:00:00,app_visit,app,
68982,9891,2024-02-23 18:00:00,register,app,
8563,1218,2024-02-23 18:07:00,content_view,app,3
24601,3549,2024-02-23 19:00:00,register,app,
71475,10261,2024-02-23 19:00:00,app_visit,app,
49313,7096,2024-02-23 19:00:00,app_visit,app,
22143,3194,2024-02-23 19:00:00,app_visit,app,
42439,6138,2024-02-23 19:00:00,app_visit,app,
22439,3238,2024-02-23 19:00:00,register,app,
3940,573,2024-02-23 19:00:00,app_visit,app,
48842,7030,2024-02-23 19:00:00,app_visit,app,
71476,10261,2024-02-23 19:04:00,content_view,app,5
42440,6138,2024-02-23 19:08:00,content_view,app,4
22144,3194,2024-02-23 19:19:00,content_view,app,1
50010,7196,2024-02-23 20:00:00,register,app,
58974,8481,2024-02-23 20:00:00,register,app,
57819,8318,2024-02-23 20:00:00,app_visit,app,
69973,10040,2024-02-23 20:00:00,app_visit,app,
82368,11873,2024-02-23 20:00:00,app_visit,app,
60519,8706,2024-02-23 20:00:00,app_visit,app,
60520,8706,2024-02-23 20:01:00,content_view,app,4
69974,10040,2024-02-23 20:09:00,content_view,app,1
67706,9712,2024-02-23 21:00:00,register,app,
61327,8811,2024-02-23 21:00:00,app_visit,app,
3772,544,2024-02-23 21:00:00,app_visit,app,
46439,6693,2024-02-23 21:00:00,app_visit,app,
30054,4338,2024-02-23 21:00:00,app_visit,app,
46626,6719,2024-02-23 21:00:00,app_visit,app,
57687,8299,2024-02-23 21:00:00,register,app,
11795,1696,2024-02-23 21:00:00,register,app,
38047,5510,2024-02-23 21:00:00,app_visit,app,
61009,8765,2024-02-23 21:00:00,app_visit,app,
30055,4338,2024-02-23 21:03:00,content_view,app,3
61010,8765,2024-02-23 21:03:00,content_view,app,2
46627,6719,2024-02-23 21:03:00,content_view,app,1
30056,4338,2024-02-23 21:43:00,product_detail,app,3
61011,8765,2024-02-23 21:46:00,product_detail,app,2
28972,4185,2024-02-23 22:00:00,register,app,
61923,8904,2024-02-23 22:00:00,register,app,
46211,6666,2024-02-23 22:00:00,app_visit,app,
72208,10375,2024-02-24 07:00:00,register,app,
65451,9386,2024-02-24 07:00:00,register,app,
36733,5329,2024-02-24 07:00:00,app_visit,app,
61249,8799,2024-02-24 07:00:00,register,app,
26541,3827,2024-02-24 08:00:00,register,app,
79542,11450,2024-02-24 08:00:00,register,app,
9871,1409,2024-02-24 08:00:00,app_visit,app,
79196,11395,2024-02-24 08:00:00,app_visit,app,
26374,3803,2024-02-24 08:00:00,app_visit,app,
80359,11576,2024-02-24 08:00:00,app_visit,app,
53481,7691,2024-02-24 08:00:00,register,app,
42835,6184,2024-02-24 08:00:00,app_visit,app,
5100,727,2024-02-24 08:00:00,app_visit,app,
23131,3347,2024-02-24 08:00:00,register,app,
16901,2434,2024-02-24 08:00:00,app_visit,app,
82006,11816,2024-02-24 08:00:00,app_visit,app,
5928,852,2024-02-24 08:00:00,register,app,
40943,5914,2024-02-24 08:00:00,register,app,
26375,3803,2024-02-24 08:04:00,content_view,app,1
26376,3803,2024-02-24 08:41:00,product_detail,app,1
29242,4219,2024-02-24 09:00:00,app_visit,app,
75710,10891,2024-02-24 09:00:00,app_visit,app,
74431,10712,2024-02-24 09:00:00,app_visit,app,
41760,6034,2024-02-24 09:00:00,register,app,
50424,7254,2024-02-24 09:00:00,app_visit,app,
6247,895,2024-02-24 09:00:00,app_visit,app,
49500,7124,2024-02-24 09:00:00,app_visit,app,
16379,2354,2024-02-24 09:00:00,register,app,
50425,7254,2024-02-24 09:10:00,content_view,app,4
50426,7254,2024-02-24 09:40:00,product_detail,app,4
48182,6939,2024-02-24 10:00:00,app_visit,app,
39240,5669,2024-02-24 10:00:00,account_open,app,
