transaction_id,user_id,product_id,transaction_time,transaction_type,amount
2606,9139,8,2024-04-22 14:00:00,buy,1559.91
165,664,6,2024-04-22 14:00:00,buy,2402.01
1603,5806,1,2024-04-22 14:00:00,buy,565.75
2997,10593,3,2024-04-22 15:00:00,buy,1261.41
2303,8050,4,2024-04-22 15:00:00,buy,992.09
2168,7659,2,2024-04-23 14:00:00,buy,2785.92
2246,7864,3,2024-04-23 14:00:00,buy,9949.84
3147,11054,2,2024-04-23 14:00:00,buy,1241.6
3173,11132,1,2024-04-23 14:00:00,buy,1521.38
1636,5942,3,2024-04-23 15:00:00,buy,1227.42
1623,5843,1,2024-04-23 15:00:00,buy,6018.63
327,1164,1,2024-04-23 15:00:00,buy,3154.38
3178,11138,7,2024-04-24 14:00:00,buy,7643.72
2968,10501,4,2024-04-24 14:00:00,buy,410.72
1469,5441,4,2024-04-24 15:00:00,buy,419.8
3236,11349,6,2024-04-24 15:00:00,buy,404.97
2341,8200,1,2024-04-24 15:00:00,buy,3569.95
3091,10897,1,2024-04-24 15:00:00,buy,327.61
2687,9412,4,2024-04-24 15:00:00,buy,344.03
3119,10961,3,2024-04-25 14:00:00,buy,2422.64
2110,7401,4,2024-04-25 14:00:00,buy,463.74
3121,10974,8,2024-04-25 14:00:00,buy,3181.0
986,3666,7,2024-04-25 14:00:00,buy,307.63
1465,5432,1,2024-04-25 14:00:00,buy,855.94
2633,9249,1,2024-04-25 14:00:00,buy,4136.86
1392,5204,7,2024-04-25 15:00:00,buy,158.34
810,2892,6,2024-04-25 15:00:00,buy,1061.66
923,3382,3,2024-04-25 15:00:00,buy,6181.59
2990,10591,1,2024-04-26 14:00:00,buy,483.75
16,65,2,2024-04-26 15:00:00,buy,3310.08
608,2173,3,2024-04-26 15:00:00,buy,181.49
2938,10409,4,2024-04-26 15:00:00,buy,1599.7
2832,10014,6,2024-04-26 15:00:00,buy,557.67
2300,8049,4,2024-04-27 14:00:00,buy,2793.11
508,1725,2,2024-04-27 14:00:00,buy,49496.9
3075,10870,8,2024-04-27 14:00:00,buy,1622.33
1673,6087,4,2024-04-27 14:00:00,buy,6515.18
2212,7754,4,2024-04-27 14:00:00,buy,2029.01
1419,5323,4,2024-04-27 14:00:00,buy,5615.58
1204,4336,6,2024-04-27 14:00:00,buy,5707.55
2856,10088,4,2024-04-27 14:00:00,buy,6063.31
2890,10270,7,2024-04-27 14:00:00,buy,4200.33
1022,3784,6,2024-04-27 15:00:00,buy,1987.48
1908,6861,7,2024-04-27 15:00:00,buy,3401.03
797,2821,3,2024-04-27 15:00:00,buy,2155.26
1188,4298,4,2024-04-28 14:00:00,buy,6400.3
3417,11956,8,2024-04-28 14:00:00,buy,2474.88
3411,11934,4,2024-04-28 15:00:00,buy,2511.25
3021,10652,6,2024-04-28 15:00:00,buy,758.43
666,2327,3,2024-04-28 15:00:00,buy,2529.53
2881,10223,3,2024-04-29 14:00:00,buy,965.56
2452,8654,2,2024-04-29 14:00:00,buy,4942.31
1249,4461,5,2024-04-29 14:00:00,buy,6456.66
2844,10050,1,2024-04-29 14:00:00,buy,1455.97
476,1615,1,2024-04-29 14:00:00,buy,9750.89
2470,8706,2,2024-04-29 15:00:00,buy,1321.15
3063,10773,8,2024-04-29 15:00:00,buy,2170.89
310,1125,3,2024-04-29 15:00:00,buy,4781.93
3273,11520,5,2024-04-30 14:00:00,buy,2286.78
976,3639,3,2024-04-30 14:00:00,buy,15140.34
1590,5755,1,2024-04-30 14:00:00,buy,5086.04
696,2463,3,2024-04-30 14:00:00,buy,433.01
2823,9973,4,2024-04-30 14:00:00,buy,880.24
2022,7202,2,2024-04-30 15:00:00,buy,983.05
2288,8025,6,2024-04-30 15:00:00,buy,3206.54
1141,4140,5,2024-04-30 15:00:00,buy,4220.01
1525,5615,4,2024-05-01 14:00:00,buy,3939.56
3365,11820,2,2024-05-01 14:00:00,buy,10423.84
110,469,2,2024-05-01 14:00:00,buy,5477.72
3348,11759,4,2024-05-01 14:00:00,buy,5634.9
791,2790,7,2024-05-01 15:00:00,buy,940.2
3079,10881,4,2024-05-01 15:00:00,buy,1075.85
2401,8432,8,2024-05-02 14:00:00,buy,1491.89
1674,6105,5,2024-05-02 14:00:00,buy,10366.68
752,2673,1,2024-05-02 14:00:00,buy,16144.33
1690,6171,3,2024-05-02 14:00:00,buy,10608.83
2522,8883,5,2024-05-02 15:00:00,buy,2088.46
2178,7693,4,2024-05-02 15:00:00,buy,3777.69
3110,10939,3,2024-05-03 14:00:00,buy,538.64
3208,11225,7,2024-05-03 14:00:00,buy,15079.65
241,895,4,2024-05-03 15:00:00,buy,429.76
2186,7700,3,2024-05-03 15:00:00,buy,324.42
134,571,3,2024-05-04 14:00:00,buy,3458.0
1214,4360,1,2024-05-04 14:00:00,buy,2436.66
1971,7055,8,2024-05-04 14:00:00,buy,3155.89
851,3047,3,2024-05-04 14:00:00,buy,2344.17
1710,6202,3,2024-05-04 14:00:00,buy,9282.14
403,1381,1,2024-05-04 14:00:00,buy,9113.59
2274,8005,6,2024-05-04 15:00:00,buy,489.1
4,18,3,2024-05-04 15:00:00,buy,2091.11
1132,4102,2,2024-05-04 15:00:00,buy,2214.32
430,1438,5,2024-05-04 15:00:00,buy,889.14
405,1387,5,2024-05-04 15:00:00,buy,225.45
920,3378,3,2024-05-05 14:00:00,buy,4821.7
2189,7706,1,2024-05-05 14:00:00,buy,1510.67
1038,3822,2,2024-05-05 14:00:00,buy,2450.45
1486,5507,4,2024-05-05 14:00:00,buy,1491.52
1114,4032,3,2024-05-05 14:00:00,buy,3521.37
17,65,1,2024-05-05 15:00:00,buy,2216.2
911,3322,7,2024-05-05 15:00:00,buy,677.83
2539,8915,1,2024-05-05 15:00:00,buy,1729.49
2244,7856,4,2024-05-05 15:00:00,buy,2090.36
1135,4122,6,2024-05-05 15:00:00,buy,3582.28
1728,6239,4,2024-05-06 14:00:00,buy,2754.46
1361,5075,7,2024-05-06 14:00:00,buy,831.39
9,27,8,2024-05-06 15:00:00,buy,1960.6
2367,8310,8,2024-05-06 15:00:00,buy,230.13
3181,11146,6,2024-05-07 14:00:00,buy,2930.37
1354,5053,2,2024-05-07 15:00:00,buy,650.13
2301,8049,1,2024-05-07 15:00:00,buy,1152.39
2149,7579,6,2024-05-08 11:00:00,redeem,172.65
2789,9813,2,2024-05-08 14:00:00,buy,1188.01
1401,5226,2,2024-05-08 14:00:00,buy,19912.55
1961,7008,3,2024-05-08 14:00:00,buy,4423.61
2877,10216,2,2024-05-08 14:00:00,buy,1600.09
1056,3893,1,2024-05-08 14:00:00,buy,2682.49
2425,8560,3,2024-05-08 15:00:00,buy,197.34
2516,8865,4,2024-05-08 15:00:00,buy,3690.03
1804,6519,1,2024-05-08 15:00:00,buy,1638.53
2285,8019,6,2024-05-08 15:00:00,buy,4669.03
1171,4199,4,2024-05-08 15:00:00,buy,472.18
1885,6770,7,2024-05-09 14:00:00,buy,20972.1
3064,10784,2,2024-05-09 14:00:00,buy,2118.03
2418,8539,2,2024-05-09 14:00:00,buy,1477.8
1869,6689,2,2024-05-09 14:00:00,buy,1422.71
3237,11349,4,2024-05-09 15:00:00,buy,323.49
1079,3925,8,2024-05-09 15:00:00,buy,965.43
1100,3985,1,2024-05-09 15:00:00,buy,2161.12
1405,5244,4,2024-05-09 15:00:00,buy,2185.96
1671,6059,4,2024-05-10 14:00:00,buy,784.1
1646,5972,6,2024-05-10 14:00:00,buy,18261.06
2965,10497,1,2024-05-10 14:00:00,buy,2306.13
105,463,1,2024-05-10 14:00:00,buy,1853.69
364,1267,1,2024-05-10 14:00:00,buy,2456.67
2907,10324,8,2024-05-10 15:00:00,buy,1568.98
1189,4298,6,2024-05-10 15:00:00,buy,2840.94
2374,8340,2,2024-05-10 15:00:00,buy,1565.08
299,1105,3,2024-05-11 14:00:00,buy,2037.93
2963,10484,6,2024-05-11 15:00:00,buy,2965.98
2904,10322,2,2024-05-11 15:00:00,buy,1200.09
2525,8888,1,2024-05-11 15:00:00,buy,485.86
3144,11046,6,2024-05-11 15:00:00,buy,717.43
786,2776,3,2024-05-12 11:00:00,redeem,217.24
1284,4690,2,2024-05-12 14:00:00,buy,5756.38
1701,6186,2,2024-05-12 14:00:00,buy,1468.41
2661,9331,5,2024-05-12 15:00:00,buy,252.77
1771,6381,2,2024-05-12 15:00:00,buy,709.48
433,1441,6,2024-05-12 15:00:00,buy,2416.22
2860,10104,4,2024-05-13 14:00:00,buy,24746.2
1510,5584,4,2024-05-13 14:00:00,buy,3958.3
2417,8538,4,2024-05-13 14:00:00,buy,1070.09
486,1629,7,2024-05-13 14:00:00,buy,2521.39
1165,4188,4,2024-05-13 15:00:00,buy,1320.59
1238,4426,4,2024-05-13 15:00:00,buy,3034.32
2916,10350,3,2024-05-14 14:00:00,buy,196.82
2729,9597,1,2024-05-14 14:00:00,buy,1042.89
538,1818,4,2024-05-14 14:00:00,buy,756.01
1675,6105,6,2024-05-14 15:00:00,buy,4335.57
199,743,2,2024-05-14 15:00:00,buy,3113.26
1660,6011,1,2024-05-14 15:00:00,buy,2885.28
1246,4455,4,2024-05-15 14:00:00,buy,1692.47
2636,9251,6,2024-05-15 14:00:00,buy,519.79
1423,5335,8,2024-05-15 14:00:00,buy,56706.81
2241,7837,2,2024-05-15 15:00:00,buy,747.99
2087,7359,3,2024-05-15 15:00:00,buy,961.95
3083,10882,5,2024-05-15 15:00:00,buy,1048.68
2111,7401,4,2024-05-15 15:00:00,buy,780.74
2179,7693,4,2024-05-15 15:00:00,buy,8482.4
2016,7180,6,2024-05-15 15:00:00,buy,2804.42
2872,10180,1,2024-05-15 15:00:00,buy,357.98
3096,10917,4,2024-05-15 15:00:00,buy,249.56
2231,7829,1,2024-05-16 14:00:00,buy,12215.71
2042,7238,2,2024-05-16 14:00:00,buy,2559.1
469,1583,7,2024-05-16 14:00:00,buy,5023.71
140,591,5,2024-05-16 14:00:00,buy,4277.02
1560,5697,3,2024-05-16 14:00:00,buy,2547.9
3288,11579,8,2024-05-16 14:00:00,buy,1196.26
998,3708,4,2024-05-16 15:00:00,buy,24749.69
805,2862,3,2024-05-16 15:00:00,buy,1125.78
1292,4736,3,2024-05-16 15:00:00,buy,1571.62
3120,10961,1,2024-05-16 15:00:00,buy,395.63
2486,8730,4,2024-05-17 14:00:00,buy,1073.4
2490,8733,3,2024-05-17 14:00:00,buy,6305.63
466,1523,6,2024-05-17 14:00:00,buy,1875.93
1036,3819,8,2024-05-17 14:00:00,buy,1199.88
3200,11191,8,2024-05-17 14:00:00,buy,949.23
3222,11304,5,2024-05-17 14:00:00,buy,7244.0
499,1679,4,2024-05-17 14:00:00,buy,9286.49
3076,10870,3,2024-05-17 15:00:00,buy,962.13
1987,7094,3,2024-05-17 15:00:00,buy,1554.61
1463,5415,4,2024-05-17 15:00:00,buy,2315.21
2740,9631,4,2024-05-17 15:00:00,buy,397.92
641,2257,1,2024-05-17 15:00:00,buy,3711.9
2839,10042,2,2024-05-18 11:00:00,redeem,197.23
1597,5782,4,2024-05-18 14:00:00,buy,1935.13
1158,4187,5,2024-05-18 14:00:00,buy,476.45
1408,5249,7,2024-05-18 14:00:00,buy,2022.92
1400,5223,4,2024-05-18 14:00:00,buy,20404.48
1444,5395,6,2024-05-18 14:00:00,buy,14226.18
590,2115,3,2024-05-18 14:00:00,buy,1671.95
3201,11192,3,2024-05-18 14:00:00,buy,1259.04
2926,10385,1,2024-05-18 14:00:00,buy,737.88
518,1789,3,2024-05-18 14:00:00,buy,9480.43
1544,5669,2,2024-05-18 15:00:00,buy,5015.41
2989,10590,6,2024-05-19 14:00:00,buy,7021.38
2706,9472,7,2024-05-19 14:00:00,buy,3812.3
444,1452,6,2024-05-19 14:00:00,buy,4119.1
668,2327,2,2024-05-19 15:00:00,buy,4232.48
3139,11034,4,2024-05-19 15:00:00,buy,983.99
3148,11054,4,2024-05-19 15:00:00,buy,391.42
1672,6059,3,2024-05-19 15:00:00,buy,266.77
2833,10014,4,2024-05-19 15:00:00,buy,815.46
3159,11104,2,2024-05-19 15:00:00,buy,8708.77
533,1804,1,2024-05-20 14:00:00,buy,3121.46
232,878,8,2024-05-20 14:00:00,buy,9579.96
680,2377,1,2024-05-20 14:00:00,buy,1222.87
95,392,4,2024-05-20 14:00:00,buy,2777.08
1502,5561,6,2024-05-20 14:00:00,buy,2785.1
649,2309,3,2024-05-20 15:00:00,buy,1281.79
609,2173,1,2024-05-20 15:00:00,buy,100.0
79,310,8,2024-05-20 15:00:00,buy,413.3
3357,11764,4,2024-05-21 14:00:00,buy,1353.79
2786,9803,2,2024-05-21 14:00:00,buy,662.34
2458,8678,1,2024-05-21 14:00:00,buy,8082.45
1377,5132,2,2024-05-21 14:00:00,buy,1092.84
732,2595,4,2024-05-21 14:00:00,buy,18532.7
729,2581,2,2024-05-21 14:00:00,buy,6300.14
2582,9079,4,2024-05-21 14:00:00,buy,1060.15
2407,8461,4,2024-05-21 14:00:00,buy,3147.59
1946,6976,3,2024-05-21 14:00:00,buy,3039.52
2060,7294,5,2024-05-21 15:00:00,buy,4348.94
2101,7394,2,2024-05-21 15:00:00,buy,2026.61
3122,10974,7,2024-05-21 15:00:00,buy,1726.5
2295,8041,4,2024-05-21 15:00:00,buy,203.58
760,2680,4,2024-05-22 11:00:00,redeem,430.33
2239,7834,7,2024-05-22 11:00:00,redeem,36.5
3344,11750,2,2024-05-22 14:00:00,buy,6672.68
1497,5544,4,2024-05-22 15:00:00,buy,669.08
3416,11950,1,2024-05-22 15:00:00,buy,2417.58
305,1118,1,2024-05-23 14:00:00,buy,1635.99
1628,5889,2,2024-05-23 14:00:00,buy,2581.95
1420,5323,6,2024-05-23 15:00:00,buy,6938.58
340,1193,3,2024-05-23 15:00:00,buy,593.3
572,2013,2,2024-05-23 15:00:00,buy,355.52
2462,8684,1,2024-05-23 15:00:00,buy,685.62
2531,8902,3,2024-05-23 15:00:00,buy,2807.48
1614,5836,3,2024-05-24 14:00:00,buy,4232.8
1928,6900,5,2024-05-24 14:00:00,buy,1806.46
960,3561,7,2024-05-24 14:00:00,buy,1032.92
55,220,6,2024-05-24 14:00:00,buy,4783.88
3298,11599,1,2024-05-24 14:00:00,buy,861.97
1203,4332,1,2024-05-24 14:00:00,buy,5417.41
3174,11132,4,2024-05-24 15:00:00,buy,482.08
3366,11820,1,2024-05-24 15:00:00,buy,1972.88
2523,8883,6,2024-05-24 15:00:00,buy,632.89
1798,6499,3,2024-05-25 14:00:00,buy,1719.92
1155,4181,1,2024-05-25 14:00:00,buy,1481.79
3290,11580,6,2024-05-25 14:00:00,buy,1269.22
3070,10829,4,2024-05-25 14:00:00,buy,1667.22
1350,4996,4,2024-05-25 15:00:00,buy,1260.01
2426,8560,8,2024-05-25 15:00:00,buy,347.33
2607,9139,3,2024-05-25 15:00:00,buy,525.61
1383,5181,4,2024-05-26 14:00:00,buy,17652.46
2576,9069,3,2024-05-26 14:00:00,buy,21380.56
3105,10934,2,2024-05-26 14:00:00,buy,266.86
912,3324,4,2024-05-26 14:00:00,buy,1994.15
527,1798,4,2024-05-26 14:00:00,buy,9887.38
2891,10274,6,2024-05-26 14:00:00,buy,1950.27
846,3035,5,2024-05-26 15:00:00,buy,916.12
2188,7700,8,2024-05-26 15:00:00,buy,1164.61
630,2222,2,2024-05-26 15:00:00,buy,1792.04
2886,10248,4,2024-05-26 15:00:00,buy,5540.84
1504,5574,2,2024-05-27 14:00:00,buy,6216.43
1194,4303,5,2024-05-27 14:00:00,buy,3981.39
1994,7136,6,2024-05-27 14:00:00,buy,472.19
2410,8479,3,2024-05-27 14:00:00,buy,945.88
634,2254,1,2024-05-27 14:00:00,buy,350.57
1937,6931,6,2024-05-27 14:00:00,buy,776.91
1367,5087,3,2024-05-27 15:00:00,buy,1031.96
717,2547,6,2024-05-27 15:00:00,buy,816.28
2998,10593,3,2024-05-28 11:00:00,redeem,665.05
1711,6209,5,2024-05-28 14:00:00,buy,3896.61
1066,3901,1,2024-05-28 14:00:00,buy,2875.42
1433,5364,5,2024-05-28 14:00:00,buy,2563.3
1431,5359,6,2024-05-28 14:00:00,buy,1058.91
2063,7304,6,2024-05-28 14:00:00,buy,5490.34
1250,4461,2,2024-05-28 15:00:00,buy,2971.45
1142,4140,6,2024-05-28 15:00:00,buy,5899.52
927,3390,2,2024-05-29 11:00:00,redeem,598.76
640,2257,3,2024-05-29 11:00:00,redeem,2452.99
2956,10477,6,2024-05-29 15:00:00,buy,1513.05
2824,9973,2,2024-05-29 15:00:00,buy,322.86
2076,7350,5,2024-05-30 14:00:00,buy,2894.45
3035,10692,6,2024-05-30 14:00:00,buy,2154.61
1415,5316,3,2024-05-30 14:00:00,buy,409.16
559,1948,6,2024-05-30 14:00:00,buy,8624.05
2991,10591,3,2024-05-30 15:00:00,buy,493.2
396,1374,2,2024-05-30 15:00:00,buy,3691.22
3084,10882,5,2024-05-30 15:00:00,buy,1431.85
3289,11579,1,2024-05-30 15:00:00,buy,945.51
719,2553,2,2024-05-30 15:00:00,buy,737.62
3179,11138,8,2024-05-30 15:00:00,buy,5551.01
1647,5972,1,2024-05-30 15:00:00,buy,6832.79
21,76,4,2024-05-30 15:00:00,buy,936.18
3349,11759,4,2024-05-30 15:00:00,buy,854.64
1909,6861,1,2024-05-31 15:00:00,buy,3250.37
328,1164,1,2024-06-01 11:00:00,redeem,2124.77
878,3215,5,2024-06-01 14:00:00,buy,1461.09
48,205,1,2024-06-01 14:00:00,buy,587.46
2556,9001,3,2024-06-01 15:00:00,buy,821.38
1190,4298,6,2024-06-01 15:00:00,buy,2271.08
1993,7130,4,2024-06-01 15:00:00,buy,721.9
3182,11146,2,2024-06-01 15:00:00,buy,1133.76
818,2929,2,2024-06-02 14:00:00,buy,14795.14
1355,5057,4,2024-06-02 14:00:00,buy,1442.71
1358,5062,6,2024-06-02 14:00:00,buy,6717.83
1916,6884,1,2024-06-02 14:00:00,buy,16192.73
127,524,6,2024-06-02 14:00:00,buy,4981.33
1081,3925,7,2024-06-02 15:00:00,buy,986.6
650,2309,1,2024-06-02 15:00:00,buy,470.89
1115,4032,8,2024-06-02 15:00:00,buy,1494.81
1487,5507,4,2024-06-02 15:00:00,buy,495.11
1313,4810,1,2024-06-03 14:00:00,buy,1641.0
565,1971,2,2024-06-03 14:00:00,buy,3784.46
1978,7065,3,2024-06-03 15:00:00,buy,1127.58
2247,7864,2,2024-06-03 15:00:00,buy,4263.61
2491,8733,3,2024-06-03 15:00:00,buy,4922.3
1294,4736,6,2024-06-03 15:00:00,buy,2164.03
1268,4503,7,2024-06-03 15:00:00,buy,6047.48
2581,9078,5,2024-06-04 14:00:00,buy,1953.02
1926,6898,8,2024-06-04 15:00:00,buy,115.93
969,3601,4,2024-06-04 15:00:00,buy,844.3
2453,8654,1,2024-06-04 15:00:00,buy,2885.0
1526,5615,6,2024-06-04 15:00:00,buy,1477.87
3059,10751,4,2024-06-04 15:00:00,buy,1856.01
2094,7373,5,2024-06-04 15:00:00,buy,869.77
2444,8611,3,2024-06-05 14:00:00,buy,4974.45
1320,4819,1,2024-06-05 14:00:00,buy,2439.61
561,1951,2,2024-06-05 14:00:00,buy,663.32
259,981,5,2024-06-05 15:00:00,buy,951.53
2526,8888,2,2024-06-05 15:00:00,buy,819.06
1588,5753,2,2024-06-05 15:00:00,buy,1880.3
200,743,2,2024-06-05 15:00:00,buy,1690.43
782,2772,2,2024-06-05 15:00:00,buy,1913.85
2504,8810,7,2024-06-05 15:00:00,buy,1008.86
2878,10216,6,2024-06-05 15:00:00,buy,356.97
1264,4493,1,2024-06-06 14:00:00,buy,834.89
575,2019,4,2024-06-06 14:00:00,buy,21197.46
931,3428,3,2024-06-06 14:00:00,buy,1444.04
415,1411,2,2024-06-06 14:00:00,buy,6397.06
977,3639,2,2024-06-06 15:00:00,buy,10844.26
631,2222,5,2024-06-06 15:00:00,buy,4190.64
289,1072,2,2024-06-07 14:00:00,buy,9705.74
632,2223,6,2024-06-07 14:00:00,buy,283.38
3040,10714,1,2024-06-07 14:00:00,buy,8553.74
122,502,4,2024-06-07 14:00:00,buy,40136.37
3071,10829,1,2024-06-07 15:00:00,buy,867.5
2892,10274,4,2024-06-07 15:00:00,buy,1309.69
546,1879,1,2024-06-07 15:00:00,buy,1089.86
525,1795,3,2024-06-07 15:00:00,buy,4571.31
1720,6233,2,2024-06-08 11:00:00,redeem,2939.05
2903,10322,4,2024-06-08 11:00:00,redeem,2835.64
1020,3781,2,2024-06-08 11:00:00,redeem,1678.37
2440,8608,4,2024-06-08 14:00:00,buy,8679.25
1026,3798,4,2024-06-08 14:00:00,buy,1340.65
2483,8725,6,2024-06-08 14:00:00,buy,27671.44
2114,7415,6,2024-06-08 14:00:00,buy,3406.4
256,958,8,2024-06-08 14:00:00,buy,1268.17
1534,5635,1,2024-06-08 14:00:00,buy,8740.76
553,1911,6,2024-06-08 14:00:00,buy,2131.14
196,741,1,2024-06-08 14:00:00,buy,2951.21
2662,9331,5,2024-06-08 15:00:00,buy,277.24
2122,7450,2,2024-06-08 15:00:00,buy,238.58
2857,10088,3,2024-06-08 15:00:00,buy,2149.87
406,1387,5,2024-06-08 15:00:00,buy,358.57
2628,9224,4,2024-06-08 15:00:00,buy,456.44
1545,5669,8,2024-06-08 15:00:00,buy,6641.44
2863,10108,4,2024-06-09 14:00:00,buy,20336.13
1050,3852,6,2024-06-09 14:00:00,buy,13673.57
577,2037,8,2024-06-09 14:00:00,buy,10822.38
520,1793,2,2024-06-09 14:00:00,buy,2111.45
2184,7699,8,2024-06-09 15:00:00,buy,741.16
519,1789,3,2024-06-09 15:00:00,buy,3895.89
1453,5404,2,2024-06-10 14:00:00,buy,393.38
798,2832,5,2024-06-10 14:00:00,buy,2844.02
1381,5144,3,2024-06-10 14:00:00,buy,688.0
1309,4796,3,2024-06-10 14:00:00,buy,1829.21
3251,11399,8,2024-06-10 14:00:00,buy,10132.89
3202,11192,1,2024-06-10 15:00:00,buy,984.25
3066,10794,8,2024-06-10 15:00:00,buy,571.07
3329,11736,5,2024-06-10 15:00:00,buy,208.48
2939,10409,4,2024-06-11 11:00:00,redeem,980.65
2054,7282,7,2024-06-11 14:00:00,buy,843.06
1345,4971,1,2024-06-11 14:00:00,buy,12859.05
1979,7078,4,2024-06-11 14:00:00,buy,255.72
1921,6897,1,2024-06-11 14:00:00,buy,4045.67
3111,10939,2,2024-06-11 15:00:00,buy,244.47
2969,10501,1,2024-06-11 15:00:00,buy,100.0
2297,8041,2,2024-06-11 15:00:00,buy,405.58
1460,5414,6,2024-06-11 15:00:00,buy,7554.73
341,1193,3,2024-06-11 15:00:00,buy,650.6
1080,3925,8,2024-06-12 11:00:00,redeem,718.87
1482,5488,6,2024-06-12 14:00:00,buy,4221.42
2221,7774,1,2024-06-12 14:00:00,buy,10792.09
1330,4904,2,2024-06-12 14:00:00,buy,27041.92
2067,7325,4,2024-06-12 14:00:00,buy,5592.29
992,3670,4,2024-06-12 15:00:00,buy,3107.75
753,2673,8,2024-06-12 15:00:00,buy,1882.61
2477,8715,3,2024-06-12 15:00:00,buy,396.67
2964,10484,4,2024-06-12 15:00:00,buy,2969.91
774,2732,8,2024-06-13 14:00:00,buy,645.7
2898,10305,6,2024-06-13 14:00:00,buy,3709.72
2802,9859,1,2024-06-13 14:00:00,buy,2482.6
1958,6999,6,2024-06-13 14:00:00,buy,11016.25
720,2554,2,2024-06-13 14:00:00,buy,2543.94
2123,7459,4,2024-06-13 14:00:00,buy,3603.42
1509,5579,1,2024-06-13 15:00:00,buy,2421.39
711,2516,4,2024-06-13 15:00:00,buy,1495.1
1039,3822,1,2024-06-13 15:00:00,buy,765.11
1929,6900,6,2024-06-13 15:00:00,buy,3018.8
2213,7754,2,2024-06-13 15:00:00,buy,272.15
226,853,1,2024-06-14 14:00:00,buy,11382.05
658,2321,1,2024-06-14 15:00:00,buy,477.82
2017,7180,2,2024-06-14 15:00:00,buy,2515.67
14,55,2,2024-06-14 15:00:00,buy,863.61
111,469,1,2024-06-14 15:00:00,buy,3686.85
1467,5435,4,2024-06-15 14:00:00,buy,6996.98
2717,9523,6,2024-06-15 14:00:00,buy,4051.89
197,741,6,2024-06-15 15:00:00,buy,1182.26
477,1615,1,2024-06-15 15:00:00,buy,3880.41
3256,11411,4,2024-06-16 14:00:00,buy,709.31
807,2876,2,2024-06-16 14:00:00,buy,1753.65
2383,8353,1,2024-06-16 14:00:00,buy,1304.25
2088,7365,4,2024-06-16 14:00:00,buy,42323.3
25,90,2,2024-06-16 14:00:00,buy,2269.44
670,2332,5,2024-06-16 15:00:00,buy,979.58
2275,8005,6,2024-06-16 15:00:00,buy,1522.93
2634,9249,2,2024-06-16 15:00:00,buy,2388.23
1033,3818,1,2024-06-16 15:00:00,buy,3963.71
3028,10662,3,2024-06-16 15:00:00,buy,13412.87
584,2088,2,2024-06-17 14:00:00,buy,8314.49
321,1143,1,2024-06-17 14:00:00,buy,931.51
598,2147,4,2024-06-17 14:00:00,buy,6551.26
3239,11359,2,2024-06-17 14:00:00,buy,603.55
554,1916,5,2024-06-17 14:00:00,buy,7471.5
1735,6273,1,2024-06-17 14:00:00,buy,3982.36
1879,6733,1,2024-06-17 14:00:00,buy,11224.75
1664,6048,1,2024-06-17 14:00:00,buy,222.41
365,1267,4,2024-06-17 15:00:00,buy,2243.05
3175,11132,1,2024-06-17 15:00:00,buy,631.89
1156,4181,8,2024-06-17 15:00:00,buy,1076.59
2102,7394,4,2024-06-17 15:00:00,buy,1163.22
2917,10350,3,2024-06-17 15:00:00,buy,172.77
1067,3901,1,2024-06-17 15:00:00,buy,6545.37
2723,9545,8,2024-06-18 14:00:00,buy,670.03
3277,11530,3,2024-06-18 14:00:00,buy,1310.78
1454,5411,4,2024-06-18 14:00:00,buy,795.72
2077,7350,4,2024-06-18 15:00:00,buy,1959.23
1598,5782,6,2024-06-18 15:00:00,buy,821.49
1498,5544,4,2024-06-19 11:00:00,redeem,390.85
2121,7450,4,2024-06-19 11:00:00,redeem,133.97
3358,11768,1,2024-06-19 14:00:00,buy,1443.24
1240,4443,2,2024-06-19 14:00:00,buy,282.76
509,1727,7,2024-06-19 14:00:00,buy,395.48
3299,11599,1,2024-06-19 15:00:00,buy,792.37
1215,4360,4,2024-06-19 15:00:00,buy,801.82
2007,7161,3,2024-06-19 15:00:00,buy,472.46
1448,5399,4,2024-06-20 14:00:00,buy,349.17
369,1306,3,2024-06-20 14:00:00,buy,3684.21
3387,11900,1,2024-06-20 14:00:00,buy,1811.96
1269,4520,4,2024-06-20 14:00:00,buy,10664.99
3355,11761,1,2024-06-20 14:00:00,buy,3806.64
847,3035,5,2024-06-20 15:00:00,buy,730.44
2472,8706,4,2024-06-20 15:00:00,buy,2411.95
1972,7055,3,2024-06-20 15:00:00,buy,1169.75
459,1492,4,2024-06-20 15:00:00,buy,847.14
1378,5132,1,2024-06-20 15:00:00,buy,413.12
2782,9798,4,2024-06-21 14:00:00,buy,1975.53
2579,9074,2,2024-06-21 14:00:00,buy,868.3
2065,7324,1,2024-06-21 14:00:00,buy,428.71
1260,4482,7,2024-06-21 14:00:00,buy,1518.84
2399,8426,3,2024-06-21 14:00:00,buy,5935.29
828,2944,6,2024-06-21 15:00:00,buy,178.2
2932,10397,5,2024-06-21 15:00:00,buy,11985.35
1995,7136,4,2024-06-21 15:00:00,buy,151.98
1167,4188,1,2024-06-21 15:00:00,buy,228.64
2741,9637,6,2024-06-22 14:00:00,buy,28253.84
1903,6855,6,2024-06-22 14:00:00,buy,9956.68
1185,4272,4,2024-06-22 14:00:00,buy,13140.33
96,396,3,2024-06-22 14:00:00,buy,2353.66
562,1951,5,2024-06-22 15:00:00,buy,124.99
1591,5755,1,2024-06-22 15:00:00,buy,5420.09
